congress,chamber,state,district,party,id,last_name,first_name,middle_name,nick_name,icpsr,born,died,nominate_dim1,nominate_dim2
100,House,MN,6,D,S000407,Sikorski,Gerald,Edward,NA,15059,1948,NA,-0.217,-0.976
100,NA,NA,NA,NA,S000423,Simon,Paul,Martin,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,S000429,Simpson,Alan,Kooi,NA,NA,NA,NA,NA,NA
100,House,VA,4,D,S000453,Sisisky,Norman,NA,NA,15060,1927,2001,-0.122,0.453
100,House,CO,2,D,S000462,Skaggs,David,Evans,NA,15443,1943,NA,-0.355,-0.187
100,House,NM,2,R,S000463,Skeen,Joseph,Richard,NA,14861,1927,2003,0.301,0.034
100,House,MO,4,D,S000465,Skelton,Isaac,Newton,Ike,14451,1931,2013,-0.172,0.724
100,House,KS,2,D,S000477,Slattery,James,Charles,NA,15061,1948,NA,-0.099,-0.04
100,House,VA,7,R,S000479,Slaughter,Daniel,French,NA,15115,1925,1998,0.38,-0.18
100,House,NY,30,D,S000480,Slaughter,Louise,McIntosh,NA,15444,1929,2018,-0.465,-0.104
100,House,OR,5,R,S000527,Smith,Dennis,Alan,Denny,14864,1938,NA,0.603,-0.182
100,House,NH,1,R,S000606,Smith,Robert,C.,NA,15116,1941,NA,0.623,-0.468
100,House,NE,3,R,S000622,Smith,Virginia,Dodd,NA,14276,1911,2006,0.238,0.033
100,House,IA,4,D,S000596,Smith,Neal,Edward,NA,8672,1920,NA,-0.313,0.174
100,House,OR,2,R,S000607,Smith,Robert,Freeman,NA,15063,1931,NA,0.396,-0.203
100,House,NJ,4,R,S000522,Smith,Christopher,Henry,NA,14863,1953,NA,0.165,-0.168
100,House,FL,16,D,S000586,Smith,Lawrence,Jack,NA,15062,1941,NA,-0.355,0.075
100,House,TX,21,R,S000583,Smith,Lamar,Seeligson,NA,15445,1947,NA,0.425,0.061
100,House,ME,2,R,S000663,Snowe,Olympia,Jean,NA,14661,1947,NA,0.091,-0.548
100,House,NY,13,D,S000673,Solarz,Stephen,Joshua,NA,14277,1940,2010,-0.429,-0.258
100,House,NY,24,R,S000675,Solomon,Gerald,Brooks Hunt,NA,14662,1930,2001,0.492,-0.333
100,NA,NA,NA,NA,S000709,Specter,Arlen,NA,NA,NA,NA,NA,NA,NA
100,House,SC,2,R,S000718,Spence,Floyd,Davidson,NA,13042,1928,2001,0.32,0.185
100,House,SC,5,D,S000749,Spratt,John,McKee,NA,15064,1942,NA,-0.256,0.255
100,House,RI,1,D,S000762,St. Germain,Fernand,Joseph,NA,10561,1928,2014,-0.355,-0.091
100,NA,NA,NA,NA,S000776,Stafford,Robert,Theodore,NA,NA,NA,NA,NA,NA
100,House,WV,2,D,S000779,Staggers,Harley,Orrin,NA,15065,1951,NA,-0.315,0.158
100,House,ID,2,D,S000785,Stallings,Richard,Howard,NA,15117,1940,NA,-0.084,0.224
100,House,MN,7,R,S000795,Stangeland,Arlan,Ingehart,NA,14466,1930,2013,0.346,-0.18
100,House,CA,9,D,S000810,Stark,Fortney,Hillman,Pete,14053,1931,NA,-0.631,-0.605
100,House,TX,17,D,S000851,Stenholm,Charles,Walter,NA,14664,1938,NA,0.019,1
100,NA,NA,NA,NA,S000852,Stennis,John,Cornelius,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,S000888,Stevens,Theodore,Fulton,Ted,NA,NA,NA,NA,NA
100,House,OH,21,D,S000948,Stokes,Louis,NA,NA,12030,1925,2015,-0.578,-0.312
100,House,NY,23,D,S000997,Stratton,Samuel,Studdiford,NA,9017,1916,1990,-0.139,0.208
100,House,MA,10,D,S001040,Studds,Gerry,Eastman,NA,14055,1937,2006,-0.444,-0.593
100,House,AZ,3,R,S001044,Stump,Robert,Lee,NA,14454,1927,2003,0.703,0.203
100,House,TN,7,R,S001075,Sundquist,Donald,Kenneth,NA,15066,1936,NA,0.371,-0.202
100,NA,NA,NA,NA,S001077,Sunia,Fofo,Iosefa,NA,NA,NA,NA,NA,NA
100,House,TX,14,R,S001101,Sweeney,David,McCann,Mac,15119,1955,NA,0.367,0.291
100,House,WA,2,D,S001115,Swift,Allan,Byron,NA,14666,1935,NA,-0.43,0.099
100,House,GA,4,R,S001122,Swindall,Patrick,Lynn,NA,15120,1950,NA,0.513,-0.289
100,NA,NA,NA,NA,S001138,Symms,Steven,Douglas,NA,NA,NA,NA,NA,NA
100,House,OK,2,D,S001139,Synar,Michael,Lynn,NA,14667,1950,1996,-0.321,-0.032
100,House,SC,6,D,T000034,Tallon,Robert,Mooneyhan,Robin,15068,1946,NA,-0.1,0.366
100,House,IA,2,R,T000053,Tauke,Thomas,Joseph,NA,14668,1950,NA,0.27,-0.775
100,House,LA,3,D,T000058,Tauzin,Wilbert,Joseph,Billy,14679,1943,NA,0.03,0.568
100,House,MO,7,R,T000075,Taylor,Gene,NA,NA,14057,1928,1998,0.328,0.442
100,House,GA,1,D,T000184,Thomas,Robert,Lindsay,NA,15069,1943,NA,-0.14,0.673
100,House,CA,20,R,T000188,Thomas,William,Marshall,NA,14669,1941,NA,0.371,-0.277
100,NA,NA,NA,NA,T000254,Thurmond,James,Strom,NA,NA,NA,NA,NA,NA
100,House,CA,34,D,T000316,Torres,Esteban,Edward,NA,15070,1930,NA,-0.487,0.012
100,House,NJ,9,D,T000317,Torricelli,Robert,Guy,NA,15071,1951,NA,-0.262,-0.118
100,House,NY,11,D,T000326,Towns,Edolphus,NA,NA,15072,1934,NA,-0.519,-0.132
100,House,OH,17,D,T000350,Traficant,James,A.,NA,15121,1941,2014,-0.082,0.071
100,House,MI,8,D,T000356,Traxler,Jerome,Bob,NA,14075,1931,NA,-0.33,0.126
100,NA,NA,NA,NA,T000367,Trible,Paul,Seward,NA,NA,NA,NA,NA,NA
100,House,AZ,2,D,U000001,Udall,Morris,King,NA,10566,1922,1998,-0.387,0.008
100,House,MI,4,R,U000031,Upton,Frederick,Stephen,NA,15446,1953,NA,0.332,-0.379
100,House,NC,2,D,V000006,Valentine,Itimous,Thaddeus,Tim,15073,1926,2015,-0.084,0.465
100,House,MI,9,R,V000027,Vander Jagt,Guy,Adrian,NA,10794,1931,2007,0.247,-0.226
100,House,MN,4,D,V000087,Vento,Bruce,Frank,NA,14458,1940,2000,-0.472,-0.376
100,House,IN,1,D,V000108,Visclosky,Peter,NA,NA,15124,1949,NA,-0.402,0.244
100,House,MO,9,D,V000112,Volkmer,Harold,Lee,NA,14459,1931,2011,-0.196,0.329
100,House,NV,2,R,V000124,Vucanovich,Barbara,Farrell,NA,15075,1921,2013,0.441,-0.109
100,House,PA,18,D,W000044,Walgren,Douglas,NA,NA,14460,1940,NA,-0.247,-0.317
100,House,PA,16,R,W000068,Walker,Robert,Smith,NA,14461,1942,NA,0.581,-0.639
100,NA,NA,NA,NA,W000092,Wallop,Malcolm,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,W000154,Warner,John,William,NA,NA,NA,NA,NA,NA
100,House,OK,3,D,W000194,Watkins,Wesley,Wade,NA,14462,1938,NA,-0.126,0.741
100,House,CA,24,D,W000215,Waxman,Henry,Arnold,NA,14280,1939,NA,-0.473,-0.343
100,House,MN,2,R,W000237,Weber,John,Vincent,Vin,14868,1952,NA,0.381,-0.544
100,NA,NA,NA,NA,W000253,Weicker,Lowell,Palmer,NA,NA,NA,NA,NA,NA
100,House,NY,17,D,W000258,Weiss,Theodore,S.,NA,14463,1927,1992,-0.564,-0.71
100,House,PA,7,R,W000268,Weldon,Wayne,Curtis,Curt,15447,1947,NA,0.232,-0.324
100,House,MO,5,D,W000326,Wheat,Alan,Dupree,NA,15076,1951,NA,-0.465,-0.73
100,House,KS,5,R,W000426,Whittaker,Robert,Russell,NA,14670,1939,NA,0.346,-0.318
100,House,MS,1,D,W000428,Whitten,Jamie,Lloyd,NA,10075,1910,1995,-0.161,0.987
100,House,MT,1,D,W000520,Williams,John,Patrick,NA,14672,1937,NA,-0.315,-0.138
100,House,TX,2,D,W000570,Wilson,Charles,NA,NA,14062,1933,2010,-0.196,0.474
100,NA,NA,NA,NA,W000607,Wilson,Pete,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,W000647,Wirth,Timothy,E.,NA,NA,NA,NA,NA,NA
100,House,WV,3,D,W000654,Wise,Robert,Ellsworth,NA,15077,1948,NA,-0.32,0.253
100,House,VA,10,R,W000672,Wolf,Frank,Rudolph,NA,14869,1939,NA,0.284,-0.213
100,House,MI,3,D,W000682,Wolpe,Howard,Eliot,NA,14673,1939,2011,-0.374,-0.466
100,House,NY,27,R,W000752,Wortley,George,Cornelius,NA,14870,1926,2014,0.207,-0.094
100,House,TX,12,D,W000763,Wright,James,Claude,NA,10391,1922,2015,-0.383,0.672
100,House,OR,3,D,W000779,Wyden,Ronald,Lee,NA,14871,1949,NA,-0.33,-0.476
100,House,OH,15,R,W000781,Wylie,Chalmers,Pangburn,NA,11058,1920,1998,0.23,-0.13
100,House,IL,9,D,Y000013,Yates,Sidney,Richard,NA,10421,1909,2000,-0.494,-0.494
100,House,PA,6,D,Y000014,Yatron,Gus,NA,NA,12035,1927,2003,-0.174,0.094
100,House,AK,1,R,Y000033,Young,Donald,Edwin,NA,14066,1933,NA,0.284,0.021
100,House,FL,8,R,Y000031,Young,Charles,William,Bill,13047,1930,2013,0.325,-0.112
100,NA,NA,NA,NA,Z000013,Zorinsky,Edward,NA,NA,NA,NA,NA,NA,NA
101,House,NY,7,D,A000022,Ackerman,Gary,Leonard,NA,15000,1942,NA,-0.429,-0.165
101,NA,NA,NA,NA,A000031,Adams,Brockman,NA,Brock,NA,NA,NA,NA,NA
101,House,HI,2,D,A000069,Akaka,Daniel,Kahikina,NA,14400,1924,NA,-0.419,0.273
101,House,AR,1,D,A000103,Alexander,William,Vollie,Bill,12000,1934,NA,-0.41,0.819
101,House,CA,32,D,A000189,Anderson,Glenn,Malcolm,NA,12001,1913,1994,-0.269,-0.052
101,House,TX,25,D,A000209,Andrews,Michael,Allen,NA,15001,1944,NA,-0.135,0.32
101,NA,NA,NA,NA,A000210,Andrews,Robert,Ernest,NA,NA,NA,NA,NA,NA
101,House,IL,11,D,A000212,Annunzio,Frank,NA,NA,10703,1915,2001,-0.398,0.351
101,House,AR,4,D,A000213,Anthony,Beryl,Franklin,NA,14601,1938,NA,-0.254,0.484
101,House,OH,18,D,A000214,Applegate,Douglas,Earl,NA,14402,1928,NA,-0.106,0.166
101,House,TX,7,R,A000215,Archer,William,Reynolds,NA,13002,1928,NA,0.496,0.2
101,House,TX,26,R,A000217,Armey,Richard,Keith,NA,15125,1940,NA,0.635,-0.089
101,NA,NA,NA,NA,A000219,Armstrong,William,Lester,NA,NA,NA,NA,NA,NA
101,House,WI,1,D,A000224,Aspin,Leslie,NA,NA,13003,1938,1995,-0.32,-0.125
101,House,MA,5,D,A000226,Atkins,Chester,Greenough,NA,15084,1948,NA,-0.407,-0.388
101,House,OR,1,D,A000337,Aucoin,Les,NA,NA,14201,1942,NA,-0.231,-0.418
101,House,LA,6,R,B000072,Baker,Richard,Hugh,NA,15401,1948,NA,0.423,0.022
101,House,NC,10,R,B000104,Ballenger,Cass,NA,NA,15402,1926,2015,0.464,-0.145
101,House,GA,10,D,B000153,Barnard,Druie,Douglas,NA,14404,1922,NA,-0.028,0.639
101,House,TX,3,R,B000204,Bartlett,Harry,Stephen,Steve,15002,1947,NA,0.46,0.139
101,House,TX,6,R,B000213,Barton,Joe,Linus,NA,15085,1949,NA,0.528,0.047
101,House,VA,1,R,B000229,Bateman,Herbert,Harvell,NA,15003,1928,2000,0.242,0.191
101,House,CA,44,D,B000236,Bates,Jim,NA,NA,15004,1941,NA,-0.279,-0.682
101,NA,NA,NA,NA,B000243,Baucus,Max,Sieben,NA,NA,NA,NA,NA,NA
101,House,CA,23,D,B000318,Beilenson,Anthony,Charles,NA,14405,1932,NA,-0.44,-0.605
101,House,FL,3,D,B000371,Bennett,Charles,Edward,NA,633,1910,2003,-0.088,0.421
101,House,MD,2,R,B000392,Bentley,Helen,Delich,NA,15086,1923,2016,0.276,-0.362
101,NA,NA,NA,NA,B000401,Bentsen,Lloyd,Millard,NA,NA,NA,NA,NA,NA
101,House,NE,1,R,B000403,Bereuter,Douglas,Kent,NA,14605,1939,NA,0.231,-0.347
101,House,CA,26,D,B000410,Berman,Howard,Lawrence,NA,15005,1941,NA,-0.404,-0.286
101,House,AL,4,D,B000431,Bevill,Tom,NA,NA,11000,1921,2005,-0.213,0.976
101,NA,NA,NA,NA,B000444,Biden,Joseph,Robinette,Joe,NA,NA,NA,NA,NA
101,House,NV,1,D,B000462,Bilbray,James,Hubert,NA,15403,1938,NA,-0.184,0.258
101,House,FL,9,R,B000463,Bilirakis,Michael,NA,NA,15006,1930,NA,0.382,-0.219
101,NA,NA,NA,NA,B000468,Bingaman,Jesse,Francis,Jeff,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,B000551,Blaz,Ben,Garrido,NA,NA,NA,NA,NA,NA
101,House,VA,3,R,B000556,Bliley,Thomas,Jerome,NA,14802,1932,NA,0.382,-0.13
101,House,NY,25,R,B000586,Boehlert,Sherwood,Louis,NA,15007,1936,NA,0.103,-0.718
101,House,LA,2,D,B000592,Boggs,Corinne,Claiborne,Lindy,14067,1916,2013,-0.359,0.501
101,NA,NA,NA,NA,B000611,Bond,Christopher,Samuel,Kit,NA,NA,NA,NA,NA
101,House,MI,12,D,B000619,Bonior,David,Edward,NA,14407,1945,NA,-0.547,-0.006
101,NA,NA,NA,NA,B000639,Boren,David,Lyle,NA,NA,NA,NA,NA,NA
101,House,PA,3,D,B000644,Borski,Robert,Anthony,NA,15008,1948,NA,-0.416,0.406
101,NA,NA,NA,NA,B000647,Boschwitz,Rudolph,Eli,Rudy,NA,NA,NA,NA,NA
101,House,CA,1,D,B000648,Bosco,Douglas,Harry,NA,15009,1946,NA,-0.271,-0.024
101,House,VA,9,D,B000657,Boucher,Frederick,C.,NA,15010,1946,NA,-0.265,0.189
101,House,CA,6,D,B000711,Boxer,Barbara,NA,NA,15011,1940,NA,-0.45,-0.423
101,NA,NA,NA,NA,B001225,Bradley,William,Warren,Bill,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,B000780,Breaux,John,Berlinger,NA,NA,NA,NA,NA,NA
101,House,ME,1,D,B000798,Brennan,Joseph,Edward,NA,15404,1934,NA,-0.308,-0.245
101,House,TX,9,D,B000880,Brooks,Jack,Bascom,NA,1077,1922,2012,-0.407,0.725
101,House,MI,18,R,B000890,Broomfield,William,S.,NA,1087,1922,NA,0.227,-0.309
101,House,AL,3,D,B000897,Browder,John,Glen,NA,15632,1943,NA,-0.165,0.826
101,House,CA,36,D,B000918,Brown,George,Edward,NA,10573,1920,1999,-0.506,-0.028
101,House,CO,4,R,B000919,Brown,George,Hanks,Hank,14803,1940,NA,0.511,-0.762
101,House,IL,19,D,B000971,Bruce,Terry,Lee,NA,15088,1944,NA,-0.268,-0.032
101,NA,NA,NA,NA,B000993,Bryan,Richard,H,NA,NA,NA,NA,NA,NA
101,House,TX,5,D,B000997,Bryant,John,Wiley,NA,15013,1947,NA,-0.358,0.135
101,House,MO,2,R,B001036,Buechner,John,William,Jack,15405,1940,NA,0.33,-0.561
101,NA,NA,NA,NA,B001057,Bumpers,Dale,NA,NA,NA,NA,NA,NA,NA
101,House,KY,4,R,B001066,Bunning,James,Paul David,NA,15406,1931,NA,0.521,-0.049
101,NA,NA,NA,NA,B001077,Burdick,Quentin,Northrup,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,B001126,Burns,Conrad,NA,NA,NA,NA,NA,NA,NA
101,House,IN,6,R,B001149,Burton,Danny,Lee,NA,15014,1938,NA,0.585,-0.026
101,NA,NA,NA,NA,B001166,Bush,George,Herbert Walker,NA,NA,NA,NA,NA,NA
101,House,TX,23,D,B001172,Bustamante,Albert,G.,NA,15089,1935,NA,-0.392,0.667
101,NA,NA,NA,NA,B001210,Byrd,Robert,Carlyle,NA,NA,NA,NA,NA,NA
101,House,MD,6,D,B001220,Byron,Beverly,Barton Butcher,NA,14608,1932,NA,-0.024,0.516
101,House,AL,1,R,C000052,Callahan,Herbert,Leon,Sonny,15090,1932,NA,0.373,0.202
101,House,CA,12,R,C000100,Campbell,Thomas,J.,NA,15600,1952,NA,0.256,-0.907
101,House,CO,3,D,C000077,Campbell,Ben,Nighthorse,NA,15407,1933,NA,-0.141,0.07
101,House,MD,3,D,C000141,Cardin,Benjamin,Louis,NA,15408,1943,NA,-0.319,-0.223
101,House,DE,1,D,C000174,Carper,Thomas,Richard,NA,15015,1947,NA,-0.176,-0.222
101,House,MI,6,D,C000178,Carr,Milton,Robert,Bob,14210,1943,NA,-0.254,-0.342
101,NA,NA,NA,NA,C000269,Chafee,John,Hubbard,NA,NA,NA,NA,NA,NA
101,House,WA,8,R,C000293,Chandler,Rodney,Dennis,NA,15016,1942,NA,0.254,-0.612
101,House,TX,1,D,C000312,Chapman,Jim,NA,NA,15129,1945,NA,-0.198,0.657
101,House,WY,1,R,C000344,Cheney,Richard,Bruce,NA,14611,1941,NA,0.523,-0.068
101,House,NC,11,D,C000462,Clarke,James,McClure,NA,15017,1917,1999,-0.204,0.104
101,House,MO,1,D,C000488,Clay,William,Lacy,NA,12009,1931,NA,-0.49,-0.872
101,House,TN,5,D,C000503,Clement,Robert,Nelson,NA,15450,1943,NA,-0.216,0.327
101,House,PA,23,R,C000523,Clinger,William,Floyd,NA,14612,1929,NA,0.176,-0.221
101,House,IN,4,R,C000542,Coats,Daniel,Ray,NA,14806,1943,NA,0.375,-0.227
101,House,NC,6,R,C000556,Coble,Howard,NA,NA,15092,1931,2015,0.52,-0.081
101,NA,NA,NA,NA,C000567,Cochran,William,Thad,NA,NA,NA,NA,NA,NA
101,House,CA,15,D,C000581,Coelho,Tony,NA,NA,14613,1942,NA,-0.413,0.344
101,NA,NA,NA,NA,C000598,Cohen,William,Sebastian,NA,NA,NA,NA,NA,NA
101,House,TX,16,D,C000621,Coleman,Ronald,D'Emory,NA,15018,1941,NA,-0.402,0.548
101,House,MO,6,R,C000618,Coleman,Earl,Thomas,NA,14410,1943,NA,0.262,-0.265
101,House,IL,7,D,C000634,Collins,Cardiss,NA,NA,14068,1931,2013,-0.552,-0.218
101,House,TX,19,R,C000653,Combest,Larry,Ed,NA,15093,1945,NA,0.458,0.555
101,House,CA,15,D,C000670,Condit,Gary,Adrian,NA,15635,1948,NA,-0.103,0.3
101,NA,NA,NA,NA,C000705,Conrad,Kent,NA,NA,NA,NA,NA,NA,NA
101,House,MA,1,R,C000709,Conte,Silvio,Ottavio,NA,2009,1921,1991,-0.023,-0.683
101,House,MI,1,D,C000714,Conyers,John,NA,NA,10713,1929,NA,-0.658,-0.512
101,House,TN,4,D,C000754,Cooper,James,Hayes Shofner,NA,15019,1954,NA,-0.163,-0.031
101,House,IL,21,D,C000794,Costello,Jerry,Francis,NA,15453,1949,NA,-0.317,0.657
101,House,PA,13,R,C000807,Coughlin,Robert,Lawrence,NA,12010,1929,2001,0.204,-0.844
101,House,NJ,12,R,C000809,Courter,James,Andrew,NA,14614,1941,NA,0.269,-0.465
101,House,CA,40,R,C000830,Cox,Charles,Christopher,NA,15601,1952,NA,0.54,-0.236
101,House,PA,14,D,C000846,Coyne,William,Joseph,NA,14808,1936,2013,-0.494,-0.119
101,House,ID,1,R,C000858,Craig,Larry,Edwin,NA,14809,1945,NA,0.494,-0.014
101,House,IL,12,R,C000873,Crane,Philip,Miller,NA,12041,1930,2014,0.739,0.023
101,NA,NA,NA,NA,C000877,Cranston,Alan,NA,NA,NA,NA,NA,NA,NA
101,House,MI,13,D,C000919,Crockett,George,William,NA,14681,1909,1997,-0.651,-0.414
101,NA,NA,NA,NA,D000018,D'Amato,Alfonse,Marcello,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,D000030,Danforth,John,Claggett,NA,NA,NA,NA,NA,NA
101,House,CA,39,R,D000044,Dannemeyer,William,Edwin,NA,14616,1929,NA,0.691,-0.24
101,House,GA,7,D,D000051,Darden,George,NA,Buddy,15081,1943,NA,-0.161,0.691
101,NA,NA,NA,NA,D000064,Daschle,Thomas,Andrew,NA,NA,NA,NA,NA,NA
101,House,MI,11,R,D000131,Davis,Robert,William,NA,14618,1932,2009,0.098,-0.146
101,House,TX,15,D,D000203,De La Garza,Eligio,NA,Kika,10716,1927,NA,-0.255,0.757
101,NA,NA,NA,NA,D000209,De Lugo,Ron,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,D000185,Deconcini,Dennis,Webster,NA,NA,NA,NA,NA,NA
101,House,OR,4,D,D000191,Defazio,Peter,Anthony,NA,15410,1947,NA,-0.428,0.006
101,House,TX,22,R,D000217,Delay,Thomas,Dale,NA,15094,1947,NA,0.593,0.059
101,House,CA,8,D,D000222,Dellums,Ronald,V.,NA,13011,1935,NA,-0.644,-0.646
101,House,SC,3,D,D000267,Derrick,Butler,Carson,NA,14212,1936,2014,-0.215,0.258
101,House,OH,7,R,D000294,Dewine,Michael,NA,NA,15020,1947,NA,0.289,-0.418
101,House,AL,2,R,D000326,Dickinson,William,Louis,NA,10717,1925,2008,0.398,-0.057
101,House,WA,6,D,D000327,Dicks,Norman,DeValois,NA,14413,1940,NA,-0.312,0.11
101,House,MI,16,D,D000355,Dingell,John,David,NA,2605,1926,NA,-0.448,0.313
101,House,CA,28,D,D000373,Dixon,Julian,Carey,NA,14620,1934,2000,-0.458,-0.076
101,NA,NA,NA,NA,D000366,Dixon,Alan,John,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,D000388,Dodd,Christopher,John,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,D000401,Dole,Robert,Joseph,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,D000407,Domenici,Pete,Vichi,NA,NA,NA,NA,NA,NA
101,House,MA,11,D,D000416,Donnelly,Brian,Joseph,NA,14621,1946,NA,-0.291,-0.046
101,House,ND,1,D,D000432,Dorgan,Byron,Leslie,NA,14812,1942,NA,-0.267,0.09
101,House,CA,38,R,D000435,Dornan,Robert,Kenneth,NA,14414,1933,NA,0.49,-0.111
101,House,NH,2,R,D000451,Douglas,Charles,Gywnne,NA,15602,1942,NA,0.525,-0.818
101,House,NY,2,D,D000471,Downey,Thomas,Joseph,NA,14214,1949,NA,-0.384,-0.341
101,House,CA,33,R,D000492,Dreier,David,Timothy,NA,14813,1952,NA,0.478,-0.084
101,House,TN,2,R,D000533,Duncan,John,J.,NA,15455,1947,NA,0.604,-0.476
101,House,IL,20,D,D000563,Durbin,Richard,Joseph,NA,15021,1944,NA,-0.348,-0.307
101,NA,NA,NA,NA,D000566,Durenberger,David,Ferdinand,NA,NA,NA,NA,NA,NA
101,House,NJ,6,D,D000586,Dwyer,Bernard,James,NA,14815,1921,1998,-0.373,0.048
101,House,CA,31,D,D000592,Dymally,Mervyn,Malcolm,NA,14816,1926,2012,-0.685,-0.039
101,House,MD,1,D,D000593,Dyson,Royden,Patrick,NA,14817,1948,NA,-0.104,0.471
101,House,MA,3,D,E000013,Early,Joseph,Daniel,NA,14216,1933,2012,-0.254,-0.409
101,House,OH,11,D,E000031,Eckart,Dennis,Edward,NA,14818,1950,NA,-0.242,-0.258
101,House,CA,10,D,E000064,Edwards,William,Donlon,Don,10583,1915,2015,-0.599,-0.419
101,House,OK,5,R,E000077,Edwards,Marvin,Henry,Mickey,14415,1937,NA,0.394,-0.05
101,House,MO,8,R,E000174,Emerson,Norvell,William,Bill,14819,1938,1996,0.332,-0.125
101,House,NY,19,D,E000179,Engel,Eliot,Lance,NA,15603,1947,NA,-0.408,-0.093
101,House,OK,6,D,E000184,English,Glenn,Lee,NA,14219,1940,NA,-0.027,0.603
101,House,AL,6,D,E000201,Erdreich,Ben,NA,NA,15022,1938,NA,-0.06,0.372
101,House,MS,2,D,E000218,Espy,Alphonso,Michael,Mike,15411,1953,NA,-0.386,0.432
101,House,IL,17,D,E000250,Evans,Lane,Allen,NA,15023,1951,2014,-0.454,-0.181
101,NA,NA,NA,NA,E000284,Exon,J.,James,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,F000010,Faleomavaega,Eni,F. H.,NA,NA,NA,NA,NA,NA
101,House,FL,19,D,F000041,Fascell,Dante,Bruno,NA,3078,1917,1998,-0.4,0.229
101,NA,NA,NA,NA,F000046,Fauntroy,Walter,Edward,NA,NA,NA,NA,NA,NA
101,House,IL,13,R,F000049,Fawell,Harris,W.,NA,15098,1929,NA,0.332,-0.616
101,House,CA,4,D,F000053,Fazio,Victor,Herbert,NA,14624,1942,NA,-0.455,0.36
101,House,OH,19,D,F000059,Feighan,Edward,Farrell,NA,15024,1947,NA,-0.304,-0.267
101,House,TX,8,R,F000111,Fields,Jack,Milton,NA,14822,1952,NA,0.541,-0.128
101,House,NY,21,R,F000141,Fish,Hamilton,NA,NA,12013,1926,1996,0.07,-0.423
101,House,NY,6,D,F000184,Flake,Floyd,Harold,NA,15412,1945,NA,-0.455,-0.092
101,House,AL,5,D,F000208,Flippo,Ronnie,Gene,NA,14419,1937,NA,-0.175,0.834
101,House,NJ,1,D,F000215,Florio,James,Joseph,NA,14223,1937,NA,-0.318,-0.101
101,House,PA,1,D,F000235,Foglietta,Thomas,Michael,NA,14823,1928,2004,-0.506,-0.057
101,House,WA,5,D,F000239,Foley,Thomas,Stephen,NA,10726,1929,2013,-0.354,0.192
101,House,MI,15,D,F000270,Ford,William,David,NA,10727,1927,2004,-0.516,0.098
101,House,TN,9,D,F000261,Ford,Harold,Eugene,NA,14224,1945,NA,-0.438,-0.064
101,NA,NA,NA,NA,F000268,Ford,Wendell,Hampton,NA,NA,NA,NA,NA,NA
101,NA,NA,NA,NA,F000329,Fowler,Wyche,NA,NA,NA,NA,NA,NA,NA
101,House,MA,4,D,F000339,Frank,Barney,NA,NA,14824,1940,NA,-0.499,-0.534
101,House,MN,3,R,F000380,Frenzel,William,Eldridge,NA,13015,1928,2014,0.353,-0.815
101,House,TX,24,D,F000392,Frost,Jonas,Martin,NA,14626,1942,NA,-0.316,0.354
101,NA,NA,NA,NA,F000435,Fuster,Jaime,B.,NA,NA,NA,NA,NA,NA
101,House,CA,21,R,G000021,Gallegly,Elton,W.,NA,15413,1944,NA,0.402,-0.1
101,House,NJ,11,R,G000025,Gallo,Dean,Anderson,NA,15099,1935,1994,0.203,-0.498
101,House,NY,18,D,G000047,Garcia,Robert,NA,NA,14470,1933,NA,-0.559,-0.349
101,NA,NA,NA,NA,G000072,Garn,Edwin,Jacob,Jake,NA,NA,NA,NA,NA
101,House,PA,20,D,G000105,Gaydos,Joseph,Matthew,NA,11067,1926,2015,-0.278,0.398
101,House,CT,2,D,G000120,Gejdenson,Samuel,NA,NA,14825,1948,NA,-0.416,-0.486
101,House,PA,17,R,G000121,Gekas,George,William,NA,15026,1930,NA,0.426,-0.295
101,House,MO,3,D,G000132,Gephardt,Richard,Andrew,NA,14421,1941,NA,-0.416,0.245
101,House,TX,12,D,G000134,Geren,Preston,M.,Pete,15636,1952,NA,-0.032,0.729
101,House,FL,7,D,G000153,Gibbons,Sam,Melville,NA,10588,1920,2012,-0.233,0.17
101,House,OH,5,R,G000210,Gillmor,Paul,Eugene,NA,15604,1939,2007,0.254,0.106
101,House,NY,22,R,G000212,Gilman,Benjamin,Arthur,NA,14015,1922,NA,0.043,-0.425
101,House,GA,6,R,G000225,Gingrich,Newton,Leroy,NA,14627,1943,NA,0.377,-0.257
101,NA,NA,NA,NA,G000236,Glenn,John,Herschel,NA,NA,NA,NA,NA,NA
101,House,KS,4,D,G000240,Glickman,Daniel,Robert,NA,14422,1944,NA,-0.133,-0.149
